file_id,company,from_rel,to_rel,disposition,bucket,renamed,reason,ok
F00649,Cambium,Diligence/Funding History/2023 Seed +/Cambium Carbon PBC - Pre-Money SAFE Financing Form (Cap and Discount) - Avesta Fund I signed.pdf,COMPANIES/Cambium/10_Technical_and_Diligence/Cambium Carbon PBC - Pre-Money SAFE Financing Form (Cap and Discount) - Avesta Fund I signed.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00650,Cambium,Diligence/Funding History/2023 Seed +/Connecticut Innovations- Pre-Money SAFE Financing Form (Cap and Discount) signed.pdf,COMPANIES/Cambium/10_Technical_and_Diligence/Connecticut Innovations- Pre-Money SAFE Financing Form (Cap and Discount) signed.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00651,Cambium,Diligence/Funding History/2023 Seed +/MAC signature page.pdf,COMPANIES/Cambium/10_Technical_and_Diligence/MAC signature page.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00652,Cambium,"Diligence/Funding History/2023 Seed +/MaC Venture Capital – Pre-Money SAFE Financing $750,000.pdf","COMPANIES/Cambium/10_Technical_and_Diligence/MaC Venture Capital – Pre-Money SAFE Financing $750,000.pdf",PLACED,10 Technical & Diligence,False,moved,True
F00653,Cambium,"Diligence/Funding History/2023 Seed +/Rise of the Rest - Pre-Money SAFE Financing $500,000.pdf","COMPANIES/Cambium/10_Technical_and_Diligence/Rise of the Rest - Pre-Money SAFE Financing $500,000.pdf",PLACED,10 Technical & Diligence,False,moved,True
F00654,Cambium,Diligence/Funding History/2023 Seed +/Mana Ventures (w- side letter)/Mana - Side Letter with Cambium Carbon signed.pdf,COMPANIES/Cambium/10_Technical_and_Diligence/Mana - Side Letter with Cambium Carbon signed.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00655,Cambium,Diligence/Funding History/2023 Seed +/Mana Ventures (w- side letter)/UPDATED Cambium Carbon PBC - Pre-Money SAFE Financing Form (Cap and Discount) _ Mana signed.pdf,COMPANIES/Cambium/10_Technical_and_Diligence/UPDATED Cambium Carbon PBC - Pre-Money SAFE Financing Form (Cap and Discount) _ Mana signed.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00656,Cambium,Diligence/Funding History/Seed Round Investment Documents/2022 SAFEs/81C- MRL Side Letter Cambium Carbon Seed SAFE Financing_FINAL.pdf,COMPANIES/Cambium/10_Technical_and_Diligence/81C- MRL Side Letter Cambium Carbon Seed SAFE Financing_FINAL__F00656.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00657,Cambium,Diligence/Funding History/Seed Round Investment Documents/2022 SAFEs/BluePool - MRL Side Letter Cambium Carbon Seed SAFE Financing_FINAL certificate.pdf,COMPANIES/Cambium/10_Technical_and_Diligence/BluePool - MRL Side Letter Cambium Carbon Seed SAFE Financing_FINAL certificate__F00657.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00658,Cambium,Diligence/Funding History/Seed Round Investment Documents/2022 SAFEs/BluePool - MRL Side Letter Cambium Carbon Seed SAFE Financing_FINAL signed.pdf,COMPANIES/Cambium/10_Technical_and_Diligence/BluePool - MRL Side Letter Cambium Carbon Seed SAFE Financing_FINAL signed__F00658.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00659,Cambium,Diligence/Funding History/Seed Round Investment Documents/2022 SAFEs/MaC VC - MRL Side Letter Cambium Carbon Seed SAFE Financing certificate.pdf,COMPANIES/Cambium/10_Technical_and_Diligence/MaC VC - MRL Side Letter Cambium Carbon Seed SAFE Financing certificate__F00659.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00660,Cambium,Diligence/Funding History/Seed Round Investment Documents/2022 SAFEs/MaC VC Cambium_SeedRound_SAFE_Final signed.pdf,COMPANIES/Cambium/10_Technical_and_Diligence/MaC VC Cambium_SeedRound_SAFE_Final signed__F00660.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00661,Cambium,Diligence/Funding History/Seed Round Investment Documents/2022 SAFEs/Postmoney Safe - Valuation Cap Only_81Collective signed.pdf,COMPANIES/Cambium/10_Technical_and_Diligence/Postmoney Safe - Valuation Cap Only_81Collective signed__F00661.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00662,Cambium,Diligence/Funding History/Seed Round Investment Documents/2022 SAFEs/Postmoney Safe - Valuation Cap Only_BluePool_Final certificate.pdf,COMPANIES/Cambium/10_Technical_and_Diligence/Postmoney Safe - Valuation Cap Only_BluePool_Final certificate__F00662.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00663,Cambium,Diligence/Funding History/Seed Round Investment Documents/2022 SAFEs/Postmoney Safe - Valuation Cap Only_BluePool_Final signed.pdf,COMPANIES/Cambium/10_Technical_and_Diligence/Postmoney Safe - Valuation Cap Only_BluePool_Final signed__F00663.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00664,Cambium,Diligence/Funding History/Seed Round Investment Documents/2022 SAFEs/Postmoney Safe - Valuation Cap Only_Soma certificate.pdf,COMPANIES/Cambium/10_Technical_and_Diligence/Postmoney Safe - Valuation Cap Only_Soma certificate__F00664.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00665,Cambium,Diligence/Funding History/Seed Round Investment Documents/2022 SAFEs/Postmoney Safe - Valuation Cap Only_Soma signed.pdf,COMPANIES/Cambium/10_Technical_and_Diligence/Postmoney Safe - Valuation Cap Only_Soma signed__F00665.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00666,Cambium,Diligence/Funding History/Seed Round Investment Documents/2022 SAFEs/Seed Round SAFE_AlumniVentures signed.pdf,COMPANIES/Cambium/10_Technical_and_Diligence/Seed Round SAFE_AlumniVentures signed__F00666.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00667,Cambium,Diligence/Funding History/Seed Round Investment Documents/2022 SAFEs/Seed Round SAFE_AlumniVentures.pdf,COMPANIES/Cambium/14_Historical_Superseded/Seed Round SAFE_AlumniVentures__F00667.pdf,SUPERSEDED,14 Historical / Superseded,False,moved,True
F00668,Cambium,Diligence/Funding History/Seed Round Investment Documents/2022 SAFEs/Revolution-Rise of the Rest/Executed - Cambium Carbon_ROTR II_Investment Letter Agreement_SAFE.pdf,COMPANIES/Cambium/10_Technical_and_Diligence/Executed - Cambium Carbon_ROTR II_Investment Letter Agreement_SAFE__F00668.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00669,Cambium,Diligence/Funding History/Seed Round Investment Documents/2022 SAFEs/Revolution-Rise of the Rest/Executed - SAFE - Cambium Carbon PBC - Revolution.pdf,COMPANIES/Cambium/10_Technical_and_Diligence/Executed - SAFE - Cambium Carbon PBC - Revolution__F00669.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00670,Cambium,Diligence/Funding History/Seed Round Investment Documents/2023 Seed +/  Blue Pool Capital - Pre-Money SAFE Financing Form (Cap and Discount)signed.pdf,COMPANIES/Cambium/10_Technical_and_Diligence/Blue Pool Capital - Pre-Money SAFE Financing Form (Cap and Discount)signed__F00670.pdf,PLACED,10 Technical & Diligence,True,moved,True
F00671,Cambium,Diligence/Funding History/Seed Round Investment Documents/2023 Seed +/Alumni Ventures - Pre-Money SAFE Financing Form (Cap and Discount) _ signed.pdf,COMPANIES/Cambium/10_Technical_and_Diligence/Alumni Ventures - Pre-Money SAFE Financing Form (Cap and Discount) _ signed__F00671.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00672,Cambium,Diligence/Funding History/Seed Round Investment Documents/2023 Seed +/BOARD CONSENT – SEED +.pdf,COMPANIES/Cambium/10_Technical_and_Diligence/BOARD CONSENT – SEED +__F00672.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00673,Cambium,Diligence/Funding History/Seed Round Investment Documents/2023 Seed +/Cambium Carbon PBC - Pre-Money SAFE Financing Form (Cap and Discount) - Avesta Fund I signed.pdf,COMPANIES/Cambium/10_Technical_and_Diligence/Cambium Carbon PBC - Pre-Money SAFE Financing Form (Cap and Discount) - Avesta Fund I signed__F00673.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00674,Cambium,Diligence/Funding History/Seed Round Investment Documents/2023 Seed +/Connecticut Innovations- Pre-Money SAFE Financing Form (Cap and Discount) signed.pdf,COMPANIES/Cambium/10_Technical_and_Diligence/Connecticut Innovations- Pre-Money SAFE Financing Form (Cap and Discount) signed__F00674.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00675,Cambium,Diligence/Funding History/Seed Round Investment Documents/2023 Seed +/MAC signature page.pdf,COMPANIES/Cambium/10_Technical_and_Diligence/MAC signature page__F00675.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00676,Cambium,"Diligence/Funding History/Seed Round Investment Documents/2023 Seed +/MaC Venture Capital – Pre-Money SAFE Financing $750,000.pdf","COMPANIES/Cambium/10_Technical_and_Diligence/MaC Venture Capital – Pre-Money SAFE Financing $750,000__F00676.pdf",PLACED,10 Technical & Diligence,False,moved,True
F00677,Cambium,"Diligence/Funding History/Seed Round Investment Documents/2023 Seed +/Rise of the Rest - Pre-Money SAFE Financing $500,000.pdf","COMPANIES/Cambium/10_Technical_and_Diligence/Rise of the Rest - Pre-Money SAFE Financing $500,000__F00677.pdf",PLACED,10 Technical & Diligence,False,moved,True
F00678,Cambium,Diligence/Funding History/Seed Round Investment Documents/2023 Seed +/Mana Ventures (w- side letter)/Mana - Side Letter with Cambium Carbon signed.pdf,COMPANIES/Cambium/10_Technical_and_Diligence/Mana - Side Letter with Cambium Carbon signed__F00678.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00679,Cambium,Diligence/Funding History/Seed Round Investment Documents/2023 Seed +/Mana Ventures (w- side letter)/UPDATED Cambium Carbon PBC - Pre-Money SAFE Financing Form (Cap and Discount) _ Mana signed.pdf,COMPANIES/Cambium/10_Technical_and_Diligence/UPDATED Cambium Carbon PBC - Pre-Money SAFE Financing Form (Cap and Discount) _ Mana signed__F00679.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00680,Cambium,Diligence/Impact/01_Carbon-Smart Wood Impact Model.xlsx,COMPANIES/Cambium/11_Impact_and_Climate/01_Carbon-Smart Wood Impact Model.xlsx,PLACED,11 Impact & Climate,False,moved,True
F00681,Cambium,Diligence/Impact/Cambium Impact Model_2024_09_06 (1).xlsx,COMPANIES/Cambium/11_Impact_and_Climate/Cambium Impact Model_2024_09_06 (1).xlsx,PLACED,11 Impact & Climate,False,moved,True
F00682,Cambium,Diligence/Impact/Cambium Impact Model_2024_09_06(Cambium Estimates (2020-2050)).csv,COMPANIES/Cambium/14_Historical_Superseded/Cambium Impact Model_2024_09_06(Cambium Estimates (2020-2050)).csv,SUPERSEDED,14 Historical / Superseded,False,moved,True
F00683,Cambium,Diligence/Impact/Cambium Impact Model_2024_09_06(Cambium Estimates (2020-2050)).gsheet,COMPANIES/Cambium/11_Impact_and_Climate/Cambium Impact Model_2024_09_06(Cambium Estimates (2020-2050)).gsheet,PLACED,11 Impact & Climate,False,moved,True
F00684,Cambium,Diligence/Impact/Cambium Impact Model_2024_09_06.xlsx,COMPANIES/Cambium/14_Historical_Superseded/Cambium Impact Model_2024_09_06.xlsx,SUPERSEDED,14 Historical / Superseded,False,moved,True
F00685,Cambium,Diligence/Impact/Cambium+IP+One+Pager (2).pdf,COMPANIES/Cambium/11_Impact_and_Climate/Cambium+IP+One+Pager (2).pdf,PLACED,11 Impact & Climate,False,moved,True
F00686,Cambium,Diligence/Impact/Carbon Calc Cambium Work.gsheet,COMPANIES/Cambium/11_Impact_and_Climate/Carbon Calc Cambium Work.gsheet,PLACED,11 Impact & Climate,False,moved,True
F00687,Cambium,Diligence/Impact/Carbon+Smart+Wood+Products+Impact+Methodology+Report_August+2024.pdf,COMPANIES/Cambium/11_Impact_and_Climate/Carbon+Smart+Wood+Products+Impact+Methodology+Report_August+2024.pdf,PLACED,11 Impact & Climate,False,moved,True
F00688,Cambium,Diligence/Information Requests/Cambium Info Request.gdoc,COMPANIES/Cambium/10_Technical_and_Diligence/Cambium Info Request.gdoc,PLACED,10 Technical & Diligence,False,moved,True
F00689,Cambium,Diligence/Information Requests/Level I _ Cambium Company Overview _ 2024.pdf,COMPANIES/Cambium/10_Technical_and_Diligence/Level I _ Cambium Company Overview _ 2024.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00690,Cambium,Diligence/Information Requests/Volo Ventures _ Cambium Diligence (1).pdf,COMPANIES/Cambium/10_Technical_and_Diligence/Volo Ventures _ Cambium Diligence (1).pdf,PLACED,10 Technical & Diligence,False,moved,True
F00691,Cambium,Diligence/Legal/VoLo - Cambium Series A Term Sheet (Execution Copy) 10.29.24 - signed.pdf,COMPANIES/Cambium/02_Financing_and_Legal/VoLo - Cambium Series A Term Sheet (Execution Copy) 10.29.24 - signed__F00691.pdf,PLACED,02 Financing & Legal,False,moved,True
F00692,Cambium,Diligence/Market & Customers/Amazon+Atlanta++Fulfillment+Hub+FAQ.pdf,COMPANIES/Cambium/09_Commercial_and_Customers/Amazon+Atlanta++Fulfillment+Hub+FAQ.pdf,PLACED,09 Commercial & Customers,False,moved,True
F00693,Cambium,Diligence/Market & Customers/Cambium Carbon Customer Context - Amazon (Co Provided).gdoc,COMPANIES/Cambium/09_Commercial_and_Customers/Cambium Carbon Customer Context - Amazon (Co Provided).gdoc,PLACED,09 Commercial & Customers,False,moved,True
F00694,Cambium,Diligence/Market & Customers/Cambium Carbon Income by Customer.xlsx,COMPANIES/Cambium/09_Commercial_and_Customers/Cambium Carbon Income by Customer.xlsx,PLACED,09 Commercial & Customers,False,moved,True
F00695,Cambium,Diligence/Market & Customers/Cambium+IP+One+Pager (2).pdf,COMPANIES/Cambium/09_Commercial_and_Customers/Cambium+IP+One+Pager (2).pdf,PLACED,09 Commercial & Customers,False,moved,True
F00696,Cambium,Diligence/Market & Customers/Mass Timber Competitive Edge - Q&A.gdoc,COMPANIES/Cambium/09_Commercial_and_Customers/Mass Timber Competitive Edge - Q&A.gdoc,PLACED,09 Commercial & Customers,False,moved,True
F00697,Cambium,Diligence/Market & Customers/Milling Drying Service Providers FAQ.gdoc,COMPANIES/Cambium/09_Commercial_and_Customers/Milling Drying Service Providers FAQ.gdoc,PLACED,09 Commercial & Customers,False,moved,True
F00698,Cambium,Diligence/Market & Customers/Pipeline & Supporting Docs.xlsx,COMPANIES/Cambium/09_Commercial_and_Customers/Pipeline & Supporting Docs.xlsx,PLACED,09 Commercial & Customers,False,moved,True
F00699,Cambium,Diligence/Market & Customers/Customer References/(Confidential) Cambium Carbon Customer Call - Building Decarb (Amazon).gdoc,COMPANIES/Cambium/14_Historical_Superseded/(Confidential) Cambium Carbon Customer Call - Building Decarb (Amazon).gdoc,SUPERSEDED,14 Historical / Superseded,False,moved,True
F00700,Cambium,Diligence/Market & Customers/Customer References/(Confidential) Cambium Carbon Customer Call - Building Decarb (Amazon).pdf,COMPANIES/Cambium/09_Commercial_and_Customers/(Confidential) Cambium Carbon Customer Call - Building Decarb (Amazon).pdf,PLACED,09 Commercial & Customers,False,moved,True
F00701,Cambium,Diligence/Market & Customers/Customer References/Cambium Carbon Customer Call -  Log Trucker (Miguel Raymond) (1).pdf,COMPANIES/Cambium/09_Commercial_and_Customers/Cambium Carbon Customer Call - Log Trucker (Miguel Raymond) (1).pdf,PLACED,09 Commercial & Customers,True,moved,True
F00702,Cambium,Diligence/Market & Customers/Customer References/Cambium Carbon Customer Call -  Log Trucker (Miguel Raymond).gdoc,COMPANIES/Cambium/14_Historical_Superseded/Cambium Carbon Customer Call - Log Trucker (Miguel Raymond).gdoc,SUPERSEDED,14 Historical / Superseded,True,moved,True
F00703,Cambium,Diligence/Market & Customers/Customer References/Cambium Carbon Customer Call - Forester   Sawmill (Glenn Zane).gdoc,COMPANIES/Cambium/09_Commercial_and_Customers/Cambium Carbon Customer Call - Forester Sawmill (Glenn Zane).gdoc,PLACED,09 Commercial & Customers,True,moved,True
F00704,Cambium,Diligence/Market & Customers/Customer References/Cambium Carbon Customer Call - Forester _ Sawmill (Glenn Zane).pdf,COMPANIES/Cambium/14_Historical_Superseded/Cambium Carbon Customer Call - Forester _ Sawmill (Glenn Zane).pdf,SUPERSEDED,14 Historical / Superseded,False,moved,True
F00705,Cambium,Diligence/Market & Customers/Customer References/Cambium Carbon Customer Call - Mass Timber (Amazon).gdoc,COMPANIES/Cambium/14_Historical_Superseded/Cambium Carbon Customer Call - Mass Timber (Amazon).gdoc,SUPERSEDED,14 Historical / Superseded,False,moved,True
F00706,Cambium,Diligence/Market & Customers/Customer References/Cambium Carbon Customer Call - Mass Timber (Amazon).pdf,COMPANIES/Cambium/09_Commercial_and_Customers/Cambium Carbon Customer Call - Mass Timber (Amazon).pdf,PLACED,09 Commercial & Customers,False,moved,True
F00707,Cambium,Diligence/Market & Customers/Customer References/Cambium Carbon Customer Call - Tree Service (Justin Floyd) (2).pdf,COMPANIES/Cambium/09_Commercial_and_Customers/Cambium Carbon Customer Call - Tree Service (Justin Floyd) (2).pdf,PLACED,09 Commercial & Customers,False,moved,True
F00708,Cambium,Diligence/Market & Customers/Customer References/Cambium Carbon Customer Call - Tree Service (Justin Floyd).gdoc,COMPANIES/Cambium/14_Historical_Superseded/Cambium Carbon Customer Call - Tree Service (Justin Floyd).gdoc,SUPERSEDED,14 Historical / Superseded,False,moved,True
F00709,Cambium,Diligence/Market & Customers/Customer References/Cambium Mill Call Notes (Avesta).pdf,COMPANIES/Cambium/09_Commercial_and_Customers/Cambium Mill Call Notes (Avesta).pdf,PLACED,09 Commercial & Customers,False,moved,True
F00710,Cambium,Diligence/Market & Customers/POs & Contracts/Amazon PO-2D-13419188_v1_20240321.pdf,COMPANIES/Cambium/09_Commercial_and_Customers/Amazon PO-2D-13419188_v1_20240321.pdf,PLACED,09 Commercial & Customers,False,moved,True
F00711,Cambium,Diligence/Market & Customers/POs & Contracts/Amazon Production Order.pdf,COMPANIES/Cambium/09_Commercial_and_Customers/Amazon Production Order__F00711.pdf,PLACED,09 Commercial & Customers,False,moved,True
F00712,Cambium,Diligence/Market & Customers/POs & Contracts/Arbor Wood Production Order.pdf,COMPANIES/Cambium/09_Commercial_and_Customers/Arbor Wood Production Order__F00712.pdf,PLACED,09 Commercial & Customers,False,moved,True
F00713,Cambium,Diligence/Market & Customers/POs & Contracts/Emeco Production Order.pdf,COMPANIES/Cambium/09_Commercial_and_Customers/Emeco Production Order__F00713.pdf,PLACED,09 Commercial & Customers,False,moved,True
